a_fortiori_Adv False 	a fortiori 	if you are wrong then, a fortiori, so am I 	if you are wrong then, [MASK], so am I
sorrowful_A False 	sorrowful 	sorrowful widows 	widows [MASK]
sorrowful_A False 	sorrowful 	a sorrowful tale of death and despair 	a tale [MASK] of death and despair
sorrowful_A False 	sorrowful 	sorrowful news 	news [MASK]
sorrowful_A False 	sorrowful 	? 	?
sorry_2_A False 	sorry 	a sorry state of affairs 	a state [MASK] of affairs
sorry_3_A False 	sorry 	a sorry horse 	a horse [MASK]
sorry_3_A False 	sorry 	a sorry excuse 	an excuse [MASK]
sort_2_N False 	sort 	she wore a sort of magenta dress 	she wore a [MASK] of magenta dress
sort_2_N False 	sort 	she served a creamy sort of dessert thing 	she served a creamy [MASK] of dessert thing
sort_3_N False 	sort 	what sort of person is he? 	what sort of person is he?
sort_3_N False 	sort 	he is a good sort 	he is a good [MASK]
sorting_1_N False 	sorting 	the bottleneck in mail delivery is the process of sorting 	the bottleneck in mail delivery is the process of [MASK]
sotho_A False 	Sotho 	Sotho noun classifiers 	noun classifiers [MASK]
sottish_A False 	sottish 	sottish behaviour 	behaviour [MASK]
sotto_voce_Adv False 	sotto voce 	he uttered a curse sotto voce 	he uttered a curse [MASK]
sou_N False 	sou 	? 	?
soughingly_Adv False 	soughingly 	the branches of the trees moved soughingly in the breeze 	the branches of the trees moved [MASK] in the breeze
soul_4_N False 	soul 	the soul of [honor_1_N] 	the [MASK] of [honor_1_N]
soul_5_N False 	soul 	soul was politically significant during the civil right movement 	[MASK] was politically significant during the civil right movement
soul_destroying_A False 	soul-destroying 	soul-destroying labour 	labour [MASK]
soul_stirring_A False 	soul-stirring 	a stirring speech 	a stirring speech
soulful_A False 	soulful 	soulful eyes 	eyes [MASK]
soulful_A False 	soulful 	soulful music 	music [MASK]
sound_1_A False 	sound 	sound investments 	investments [MASK]
sound_1_A False 	sound 	a sound economy 	an economy [MASK]
sound_2_A False 	sound 	a sound approach to the problem 	an approach [MASK] to the problem
sound_2_A False 	sound 	sound advice 	advice [MASK]
sound_2_A False 	sound 	no sound explanation for his decision 	no explanation [MASK] for his decision
sound_3_A False 	sound 	a sound timber 	a timber [MASK]
sound_3_A False 	sound 	the wall is sound 	the wall is [MASK]
sound_3_A False 	sound 	a sound foundation 	a foundation [MASK]
sound_4_A False 	sound 	a sound mind in a sound body 	a mind [MASK] in a body [MASK]
sound_5_A False 	sound 	a sound argument 	an argument [MASK]
sound_6_A False 	sound 	a sound title to the property 	a title [MASK] to the property
sound_7_A False 	sound 	a sound thrashing 	a thrashing [MASK]
sound_8_A False 	sound 	a man of sound character 	a man of character [MASK]
sound_9_A False 	sound 	a sound sleeper 	a sleeper [MASK]
sound_10_A False 	sound 	politicians have no sound grasp of technology issues 	politicians have no grasp of technology issues [MASK]
sound_10_A False 	sound 	he has a sound understanding of the law 	he has an understanding [MASK] of the law
sound_1_N False 	sound 	the sound of rain on the roof 	the [MASK] of rain on the roof
sound_1_N False 	sound 	the beautiful sound of music 	the beautiful [MASK] of music
sound_2_N False 	sound 	he strained the faint sounds in order to hear 	he strained the faint [MASK] in order to hear
sound_3_N False 	sound 	falling trees make a sound in the forest even when nothing is them in order to hear there 	falling trees make a [MASK] in the forest even when nothing is them in order to hear there
sound_4_N False 	sound 	the sound awakened them 	the [MASK] awakened them
sound_8_N False 	sound 	the main body of the sound ran parallel to the coast 	the main body of the [MASK] ran parallel to the coast
sound_1_VA False 	sound 	this sounds interesting 	this [MASK] interesting
sound_3_VA False 	sound 	this record sounds scratchy 	this record [MASK] scratchy
sound_4_V2 False 	sound 	sound the alarm 	[MASK] the alarm
sound_6_V2 False 	sound 	sound the bell 	[MASK] the bell
sound_6_V2 False 	sound 	sound a certain note 	[MASK] a certain note
sound_out_1_V2 False 	sound out 	can the child sound out this complicated word? 	can the child [MASK] this complicated word?
sounding_board_1_N False 	sounding-board 	I would use newspapermen as a sounding-board for such policies 	I would use newspapermen as a [MASK] for such policies
soundless_A False 	soundless 	soundless footsteps on the grass 	footsteps [MASK] on the grass
soundproof_A False 	soundproof 	a soundproof room 	a room [MASK]
soundproof_V2 False 	soundproof 	? 	?
soup_3_N False 	soup 	we are in the soup now 	we are in the [MASK] now
soupy_1_A False 	soupy 	a soupy fog 	a fog [MASK]
sour_4_A False 	sour 	sour milk 	milk [MASK]
sour_6_A False 	sour 	a sour temper 	a temper [MASK]
sour_1_V False 	sour 	the milk has soured 	the milk has [MASK]
source_1_N False 	source 	? 	?
source_2_N False 	source 	the reporter had two sources for the story 	the reporter had two [MASK] for the story
source_7_N False 	source 	a heat source 	a heat [MASK]
source_7_N False 	source 	a source of carbon dioxide 	a [MASK] of carbon dioxide
source_9_N False 	source 	he spent hours looking for the source of that quotation 	he spent hours looking for the [MASK] of that quotation
souse_1_V2 False 	souse 	souse water on his hot face 	[MASK] water on his hot face
souse_4_V2 False 	souse 	souse herring 	souse herring
south_A False 	South 	the South entrance 	the entrance [MASK]
south_Adv False 	South 	we moved South 	we moved [MASK]
southbound_A False 	southbound 	a southbound train 	a train [MASK]
southeasterly_1_A False 	southeasterly 	southeasterly breezes 	breezes [MASK]
southeastward_Adv False 	southeastward 	the river flows to the gulf southeastward 	the river flows to the gulf [MASK]
southerly_1_A False 	southerly 	took a southerly course 	took a course [MASK]
southerly_2_A False 	southerly 	a hot southerly wind 	a hot wind [MASK]
southerly_2_A False 	southerly 	the winds are southerly 	the winds are [MASK]
southerly_1_Adv False 	southerly 	the ship turned southerly 	the ship turned [MASK]
southerly_2_Adv False 	southerly 	a wind blew southerly 	a wind blew [MASK]
southern_1_A False 	Southern 	Southern hospitality 	hospitality [MASK]
southern_1_A False 	Southern 	Southern cooking 	cooking [MASK]
southern_1_A False 	Southern 	Southern plantations 	plantations [MASK]
southern_2_A False 	Southern 	a Southern exposure 	an exposure [MASK]
southern_3_A False 	Southern 	the Southern hemisphere 	the hemisphere [MASK]
southern_3_A False 	Southern 	Southern constellations 	constellations [MASK]
southern_4_A False 	Southern 	Southern breezes 	breezes [MASK]
southernmost_A False 	southernmost 	key West is the southernmost city in the continental united states 	key West is the city [MASK] in the continental united states
southpawMasc_2_N False 	southpaw 	their pitcher was a southpaw 	their pitcher was a [MASK]
southwesterly_1_A False 	southwesterly 	the winds are southwesterly 	the winds are [MASK]
sovereign_1_A False 	sovereign 	a sovereign state 	a state [MASK]
soviet_A False 	Soviet 	Soviet leaders 	leaders [MASK]
sovietize_2_V2 False 	sovietize 	? 	?
sow_2_V2 False 	sow 	sow suspicion or beliefs 	[MASK] suspicion or beliefs
sow_3_V2 False 	sow 	sow the ground with sunflower seeds 	[MASK] the ground with sunflower seeds
space_1_N False 	space 	they tested their ability in order to locate objects in space 	they tested their ability in order to locate objects in [MASK]
space_2_N False 	space 	the architect left space in front of the building 	the architect left space in front of the building
space_2_N False 	space 	they stopped at an open space in the jungle 	they stopped at an open [MASK] in the jungle
space_2_N False 	space 	the space between his teeth 	the [MASK] between his teeth
space_3_N False 	space 	the laboratory is floor space 	the laboratory is floor [MASK]
space_4_N False 	space 	the astronauts walked in outer space without a tether 	the astronauts walked in outer space without a tether
space_4_N False 	space 	the first major milestone in space exploration was in 1957, when [CNNumNP] sputnik of the [ussr_N] 1 orbited the earth 	the first major milestone in [MASK] exploration was in 1957, when [CNNumNP] sputnik of the [ussr_N] 1 orbited the earth
space_5_N False 	space 	he said that the space is the most important character in the alphabet 	he said that the space is the most important character in the alphabet
space_6_N False 	space 	it all happened in the space of 10 minutes 	it all happened in the [MASK] of 10 minutes
space_7_N False 	space 	[write_4_VS] that your name in the space provided 	[write_4_VS] that your name in the [MASK] provided
space_8_N False 	space 	? 	?
space_V2 False 	space 	space the interviews so that you have some time between the different candidates 	[MASK] the interviews so that you have some time between the different candidates
spacing_1_N False 	spacing 	some women don't control the spacing of their children 	some women don't control the [MASK] of their children
spacious_1_A False 	spacious 	a spacious view 	a view [MASK]
spacious_1_A False 	spacious 	spacious skies 	skies [MASK]
spacious_2_A False 	spacious 	a spacious ballroom 	a ballroom [MASK]
spaciousness_N False 	spaciousness 	his new office lacked the spaciousness that he had become accustomed to 	his new office lacked the [MASK] that he had become accustomed to
spade_1_N False 	spade 	she led a low spade 	she led a low [MASK]
spade_1_N False 	spade 	spades were trumps 	[MASK] were trumps
spade_V2 False 	spade 	I spade compost into the flowerbeds 	I [MASK] compost into the flowerbeds
spall_1_N False 	spall 	a truck bearing a mound of blue spalls 	a truck bearing a mound of blue [MASK]
spallation_N False 	spallation 	some astronomers believe that the solar system was formed by spallation when the sun was a very young star 	some astronomers believe that the solar system was formed by [MASK] when the sun was a very young star
span_1_N False 	span 	the job was finished in the span of a hour 	the job was finished in the [MASK] of a hour
spangle_2_V2 False 	spangle 	? 	?
spanish_A False 	Spanish 	Spanish music 	music [MASK]
spankerMasc_1_N False 	spanker 	my father was the designated spanker in our family 	my father was the designated [MASK] in our family
spanking_A False 	spanking 	a spanking breeze 	a breeze [MASK]
spanking_N False 	spanking 	he gave the brat a good spanking 	he gave the brat a good [MASK]
spar_2_V False 	spar 	the gamecocks were sparring 	the gamecocks were sparring
spar_4_V False 	spar 	they were sparring all night 	they were [MASK] all night
spare_1_A False 	spare 	the spare figure of a marathon runner 	the figure of a marathon runner [MASK]
spare_2_A False 	spare 	sleeping in the spare room 	sleeping in the room [MASK]
spare_3_A False 	spare 	spare time on my hands 	time [MASK] on my hands
spare_4_A False 	spare 	a spare tire 	a tire [MASK]
spare_4_A False 	spare 	spare parts 	spare parts
spare_5_A False 	spare 	a spare diet 	a diet [MASK]
spare_from_V3 False 	spare from 	I will spare you from having to apologize formally 	I will [MASK] you having to apologize formally
spare_3_V True 	[spare_3_V] 	he [ask_V2V] one of their horses [speed_1_V2] its journey if they could [spare_3_V] 	he [ask_V2V] one of their horses [speed_1_V2] its journey if they could [MASK]
sparing_A False 	sparing 	a sparing father and a [spend_V] son 	a father [MASK] and a [spend_V] son
sparing_A False 	sparing 	sparing their use of heat and light [in_2_Adv] 	sparing their use of heat and light [in_2_Adv]
spark_4_N False 	spark 	a spark of interest 	a [MASK] of interest
spark_4_N False 	spark 	a spark of decency 	a [MASK] of decency
spark_V False 	spark 	a high tension wire, brought down by a storm can continue to spark 	a high tension wire, brought down by a storm can continue to [MASK]
sparkle_1_N False 	sparkle 	he had a sparkle in his eye 	he had a [MASK] in his eye
sparkle_1_V False 	sparkle 	? 	?
sparkle_2_V False 	sparkle 	the musical performance sparkled 	the musical performance [MASK]
sparkle_4_V False 	sparkle 	sparkling water 	[MASK] water
sparse_A False 	sparse 	trees were sparse 	trees were [MASK]
spartan_2_A False 	spartan 	spartan courage 	courage [MASK]
spartan_3_A False 	spartan 	a spartan upbringing 	a upbringing [MASK]
spartan_4_A False 	spartan 	a spartan diet 	a diet [MASK]
spartan_4_A False 	spartan 	a spartan existence 	an existence [MASK]
spasmodic_1_A False 	spasmodic 	his body made a spasmodic jerk 	his body made a jerk [MASK]
spasmodic_2_A False 	spasmodic 	spasmodic rifle fire 	rifle fire [MASK]
spastic_1_A False 	spastic 	a spastic colon 	a colon [MASK]
spastic_1_A False 	spastic 	spastic paralysis is a spastic form of cerebral palsy 	paralysis [MASK] is a form [MASK] of cerebral palsy
spastic_2_A False 	spastic 	a spastic child 	a child [MASK]
spastic_3_A False 	spastic 	spastic movements 	movements [MASK]
spat_1_V False 	spat 	bullets were spatting down on us 	bullets were [MASK] down on us
spat_2_V False 	spat 	molluscs or oysters spat 	molluscs or oysters [MASK]
spat_3_V2 False 	spat 	bullets were spatting the leaves 	bullets were [MASK] the leaves
spat_6_V False 	spat 	oysters spat 	oysters [MASK]
spatchcock_1_V2 False 	spatchcock 	spatchcock a guinea hen 	[MASK] a guinea hen
spatial_1_A False 	spatial 	the first dimension to concentrate on is the spatial one 	the first dimension to concentrate on is the one [MASK]
spatial_1_A False 	spatial 	spatial ability 	ability [MASK]
spatial_1_A False 	spatial 	spatial awareness 	awareness [MASK]
spatial_1_A False 	spatial 	the spatial distribution of the population 	the distribution [MASK] of the population
spatiotemporal_1_A False 	spatiotemporal 	spatiotemporal coherence 	coherence [MASK]
spatter_1_N False 	spatter 	he heard a spatter of gunfire 	he heard a [MASK] of gunfire
spatter_3_V2 False 	spatter 	the baby spattered the bib with food 	the baby [MASK] the bib with food
